,LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
284,285,2015-10-18,"18:02:44,419",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
285,286,2015-10-18,"18:02:44,419",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
286,287,2015-10-18,"18:02:45,450",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
287,288,2015-10-18,"18:02:45,450",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
288,289,2015-10-18,"18:02:45,841",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
289,290,2015-10-18,"18:02:46,482",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
290,291,2015-10-18,"18:02:46,482",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
291,292,2015-10-18,"18:02:46,575",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
292,293,2015-10-18,"18:02:46,685",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
293,294,2015-10-18,"18:02:47,497",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,"50    E71
Name: EventId, dtype: object","50    Got allocated containers <*>
Name: EventTemplate, dtype: object"
294,295,2015-10-18,"18:02:47,497",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445144423722_0020_01_000005 to attempt_1445144423722_0020_m_000003_0,"52    E20
Name: EventId, dtype: object","52    Assigned container <*> to <*>
Name: EventTemplate, dtype: object"
295,296,2015-10-18,"18:02:47,497",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
296,297,2015-10-18,"18:02:47,513",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
297,298,2015-10-18,"18:02:47,513",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:1 ScheduledMaps:6 ScheduledReds:0 AssignedMaps:4 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:4 ContRel:0 HostLocal:1 RackLocal:3,"46    E86
Name: EventId, dtype: object","46    <*> Scheduling: <*> <*> <*> <*> AssignedReds:0...
Name: EventTemplate, dtype: object"
298,299,2015-10-18,"18:02:47,513",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,"41    E16
Name: EventId, dtype: object","41    Resolved <*> to /default-rack
Name: EventTemplate, dtype: object"
299,300,2015-10-18,"18:02:47,513",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
300,301,2015-10-18,"18:02:47,685",INFO,ContainerLauncher #3,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000005 taskAttempt attempt_1445144423722_0020_m_000003_0,"58    E90
Name: EventId, dtype: object","58    Processing the event EventType: <*> for contai...
Name: EventTemplate, dtype: object"
301,302,2015-10-18,"18:02:47,685",INFO,ContainerLauncher #3,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445144423722_0020_m_000003_0,"59    E23
Name: EventId, dtype: object","59    Launching <*>
Name: EventTemplate, dtype: object"
302,303,2015-10-18,"18:02:47,685",INFO,ContainerLauncher #3,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:7109,"72    E33
Name: EventId, dtype: object","72    Opening proxy : <*>
Name: EventTemplate, dtype: object"
303,304,2015-10-18,"18:02:47,841",INFO,ContainerLauncher #3,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000003_0 : 13562,"61    E24
Name: EventId, dtype: object","61    Shuffle port returned by ContainerManager for ...
Name: EventTemplate, dtype: object"
304,305,2015-10-18,"18:02:47,841",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445144423722_0020_m_000003_0] using containerId: [container_1445144423722_0020_01_000005 on NM: [MSRA-SA-41.fareast.corp.microsoft.com:7109],"73    E93
Name: EventId, dtype: object","73    TaskAttempt: <*> using containerId: <*> on NM:...
Name: EventTemplate, dtype: object"
305,306,2015-10-18,"18:02:47,841",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,"43    E18
Name: EventId, dtype: object","43    <*> TaskAttempt Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
306,307,2015-10-18,"18:02:47,841",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445144423722_0020_m_000003,"63    E28
Name: EventId, dtype: object","63    ATTEMPT_START <*>
Name: EventTemplate, dtype: object"
307,308,2015-10-18,"18:02:47,841",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000003 Task Transitioned from SCHEDULED to RUNNING,"42    E17
Name: EventId, dtype: object","42    <*> Task Transitioned from <*> to <*>
Name: EventTemplate, dtype: object"
308,309,2015-10-18,"18:02:48,529",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:0, vCores:-27> knownNMs=4","47    E87
Name: EventId, dtype: object","47    getResources() for application_1445144423722_0...
Name: EventTemplate, dtype: object"
309,310,2015-10-18,"18:02:48,544",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
310,311,2015-10-18,"18:02:48,544",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
311,312,2015-10-18,"18:02:49,372",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
312,313,2015-10-18,"18:02:49,576",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
313,314,2015-10-18,"18:02:49,576",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
314,315,2015-10-18,"18:02:49,997",INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
315,316,2015-10-18,"18:02:50,216",INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
316,317,2015-10-18,"18:02:50,513",INFO,Socket Reader #1 for port 62270,SecurityLogger.org.apache.hadoop.ipc.Server,Auth successful for job_1445144423722_0020 (auth:SIMPLE),"68    E29
Name: EventId, dtype: object","68    Auth successful for job_1445144423722_0020 (au...
Name: EventTemplate, dtype: object"
317,318,2015-10-18,"18:02:50,560",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,JVM with ID : jvm_1445144423722_0020_m_000005 asked for a task,"69    E30
Name: EventId, dtype: object","69    JVM with ID : <*> asked for a task
Name: EventTemplate, dtype: object"
318,319,2015-10-18,"18:02:50,560",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,JVM with ID: jvm_1445144423722_0020_m_000005 given task: attempt_1445144423722_0020_m_000003_0,"70    E31
Name: EventId, dtype: object","70    JVM with ID: <*> given task: <*>
Name: EventTemplate, dtype: object"
319,320,2015-10-18,"18:02:50,622",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
320,321,2015-10-18,"18:02:50,622",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
321,322,2015-10-18,"18:02:51,654",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
322,323,2015-10-18,"18:02:51,654",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
323,324,2015-10-18,"18:02:52,716",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
324,325,2015-10-18,"18:02:52,716",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
325,326,2015-10-18,"18:02:52,841",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
326,327,2015-10-18,"18:02:53,513",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
327,328,2015-10-18,"18:02:53,685",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
328,329,2015-10-18,"18:02:53,795",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
329,330,2015-10-18,"18:02:53,795",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
330,331,2015-10-18,"18:02:54,826",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
331,332,2015-10-18,"18:02:54,826",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
332,333,2015-10-18,"18:02:55,857",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
333,334,2015-10-18,"18:02:55,857",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
334,335,2015-10-18,"18:02:56,185",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
335,336,2015-10-18,"18:02:56,951",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
336,337,2015-10-18,"18:02:56,951",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
337,338,2015-10-18,"18:02:57,060",INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.10875365,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
338,339,2015-10-18,"18:02:57,139",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
339,340,2015-10-18,"18:02:57,639",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,"71    E32
Name: EventId, dtype: object","71    Progress of TaskAttempt <*> is : <*>
Name: EventTemplate, dtype: object"
340,341,2015-10-18,"18:02:58,014",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
341,342,2015-10-18,"18:02:58,014",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
342,343,2015-10-18,"18:02:59,061",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>","48    E19
Name: EventId, dtype: object","48    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
343,344,2015-10-18,"18:02:59,061",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"49    E70
Name: EventId, dtype: object","49    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
