,LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
293,294,Jul,2,18:35:23,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 49 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
294,295,Jul,2,18:35:44,calvisitor-10-105-163-202,sandboxd,129,[32626],com.apple.Addres(32626) deny network-outbound /private/var/run/mDNSResponder,"345    E242
Name: EventId, dtype: object","345    <*> deny network-outbound /private/var/run/mDN...
Name: EventTemplate, dtype: object"
295,296,Jul,2,18:35:57,calvisitor-10-105-163-202,kernel,0,,ARPT: 661708.530713: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,"366    E236
Name: EventId, dtype: object","366    ARPT: <*> wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b...
Name: EventTemplate, dtype: object"
296,297,Jul,2,18:36:01,calvisitor-10-105-163-202,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,"308    E199
Name: EventId, dtype: object","308    AppleThunderboltNHIType2::waitForOk2Go2Sx - in...
Name: EventTemplate, dtype: object"
297,298,Jul,2,18:37:25,authorMacBook-Pro,configd,53,,network changed: v4(en0-:10.105.163.202) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,"132    E307
Name: EventId, dtype: object","132    network changed: v4(en0-:10.105.163.202) v6(en...
Name: EventTemplate, dtype: object"
298,299,Jul,2,18:38:31,authorMacBook-Pro,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2262 seconds.  Ignoring.","454    E397
Name: EventId, dtype: object","454    com.apple.Safari.SafeBrowsing.Update: schedule...
Name: EventTemplate, dtype: object"
299,300,Jul,2,18:38:31,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Inactive,"233    E177
Name: EventId, dtype: object","233    Captive: CNPluginHandler en0: <*>
Name: EventTemplate, dtype: object"
300,301,Jul,2,18:38:32,authorMacBook-Pro,corecaptured,32639,,CCXPCService::setStreamEventHandler Registered for notification callback.,"53    E118
Name: EventId, dtype: object","53    CCXPCService::setStreamEventHandler Registered...
Name: EventTemplate, dtype: object"
301,302,Jul,2,18:38:36,calvisitor-10-105-163-202,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0","408    E208
Name: EventId, dtype: object","408    Setting BTCoex Config: enable_2G:1, profile_2g...
Name: EventTemplate, dtype: object"
302,303,Jul,2,18:39:18,calvisitor-10-105-163-202,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,"418    E83
Name: EventId, dtype: object","418    <*> - <*> = <*>
Name: EventTemplate, dtype: object"
303,304,Jul,2,18:40:01,authorMacBook-Pro,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c9114551ab23ab has no prefix,"446    E165
Name: EventId, dtype: object","446    in6_unlink_ifa: IPv6 address <*> has no prefix
Name: EventTemplate, dtype: object"
304,305,Jul,2,18:40:08,calvisitor-10-105-163-202,configd,53,,network changed: v4(en0:10.105.163.202) v6(en0+:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,"327    E308
Name: EventId, dtype: object","327    network changed: <*> v6(en0+:2607:f140:6000:8:...
Name: EventTemplate, dtype: object"
305,306,Jul,2,18:40:21,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 318966 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
306,307,Jul,2,18:40:40,calvisitor-10-105-163-202,com.apple.AddressBook.InternetAccountsBridge,32655,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,"216    E204
Name: EventId, dtype: object","216    dnssd_clientstub ConnectToServer: connect()-> ...
Name: EventTemplate, dtype: object"
307,308,Jul,2,18:40:46,calvisitor-10-105-163-202,kernel,0,,"ARPT: 661856.313502: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","417    E197
Name: EventId, dtype: object","417    ARPT: <*> wl0: MDNS: 0 SRV Recs, 0 TXT Recs
Name: EventTemplate, dtype: object"
308,309,Jul,2,18:53:41,calvisitor-10-105-163-202,kernel,0,,en0: BSSID changed to 5c:50:15:36:bc:03,"253    E10
Name: EventId, dtype: object","253    en0: BSSID changed to <*>
Name: EventTemplate, dtype: object"
309,310,Jul,2,18:53:41,calvisitor-10-105-163-202,kernel,0,,en0: channel changed to 6,"173    E114
Name: EventId, dtype: object","173    en0: channel changed to <*>
Name: EventTemplate, dtype: object"
310,311,Jul,2,18:53:51,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 318156 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
311,312,Jul,2,18:54:02,calvisitor-10-105-163-202,com.apple.AddressBook.InternetAccountsBridge,32662,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,"216    E204
Name: EventId, dtype: object","216    dnssd_clientstub ConnectToServer: connect()-> ...
Name: EventTemplate, dtype: object"
312,313,Jul,2,18:54:36,calvisitor-10-105-163-202,kernel,0,,ARPT: 661915.168735: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:4de9:a101:c96c:f28b,"378    E309
Name: EventId, dtype: object","378    ARPT: <*> wl0: MDNS: IPV6 Addr: 2607:f140:6000...
Name: EventTemplate, dtype: object"
313,314,Jul,2,19:21:05,calvisitor-10-105-163-202,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,"11    E39
Name: EventId, dtype: object","11    Thermal pressure state: <*> Memory pressure st...
Name: EventTemplate, dtype: object"
314,315,Jul,2,19:21:15,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 3498 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
315,316,Jul,2,19:34:33,calvisitor-10-105-163-202,com.apple.geod,30311,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7fe133460660 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}","347    E436
Name: EventId, dtype: object","347    PBRequester failed with Error Error Domain=NSU...
Name: EventTemplate, dtype: object"
316,317,Jul,2,19:35:29,calvisitor-10-105-163-202,kernel,0,,ARPT: 662096.028575: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:4de9:a101:c96c:f28b,"378    E309
Name: EventId, dtype: object","378    ARPT: <*> wl0: MDNS: IPV6 Addr: 2607:f140:6000...
Name: EventTemplate, dtype: object"
317,318,Jul,2,19:35:32,calvisitor-10-105-163-202,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,"308    E199
Name: EventId, dtype: object","308    AppleThunderboltNHIType2::waitForOk2Go2Sx - in...
Name: EventTemplate, dtype: object"
318,319,Jul,2,19:48:11,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 314896 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
319,320,Jul,2,19:48:20,calvisitor-10-105-163-202,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 106 seconds.  Ignoring.","124    E392
Name: EventId, dtype: object","124    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
320,321,Jul,2,19:48:30,calvisitor-10-105-163-202,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,"11    E39
Name: EventId, dtype: object","11    Thermal pressure state: <*> Memory pressure st...
Name: EventTemplate, dtype: object"
321,322,Jul,2,20:01:48,calvisitor-10-105-163-202,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,"50    E12
Name: EventId, dtype: object","50    Bluetooth -- LE is supported - Disable LE meta...
Name: EventTemplate, dtype: object"
322,323,Jul,2,20:01:48,calvisitor-10-105-163-202,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 5,"418    E83
Name: EventId, dtype: object","418    <*> - <*> = <*>
Name: EventTemplate, dtype: object"
323,324,Jul,2,20:01:48,calvisitor-10-105-163-202,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-03 03:01:48 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),"125    E393
Name: EventId, dtype: object","125    -[UABestAppSuggestionManager notifyBestAppChan...
Name: EventTemplate, dtype: object"
324,325,Jul,2,20:01:59,calvisitor-10-105-163-202,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 61304 seconds.  Ignoring.","79    E341
Name: EventId, dtype: object","79    <*> scheduler_evaluate_activity told me to run...
Name: EventTemplate, dtype: object"
325,326,Jul,2,20:15:26,calvisitor-10-105-163-202,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,"299    E356
Name: EventId, dtype: object","299    IOThunderboltSwitch<0>(0x0)::listenerCallback ...
Name: EventTemplate, dtype: object"
326,327,Jul,2,20:15:26,calvisitor-10-105-163-202,kernel,0,,AppleCamIn::wakeEventHandlerThread,"186    E132
Name: EventId, dtype: object","186    AppleCamIn::wakeEventHandlerThread
Name: EventTemplate, dtype: object"
327,328,Jul,2,20:22:06,calvisitor-10-105-163-202,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-03 03:22:06 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),"125    E393
Name: EventId, dtype: object","125    -[UABestAppSuggestionManager notifyBestAppChan...
Name: EventTemplate, dtype: object"
328,329,Jul,2,20:22:38,calvisitor-10-105-163-202,WindowServer,184,,"device_generate_lock_screen_screenshot: authw 0x7fa823962400(2000)[0, 0, 1440, 900] shield 0x7fa82d372000(2001), dev [1440,900]","25    E413
Name: EventId, dtype: object","25    device_generate_lock_screen_screenshot: authw ...
Name: EventTemplate, dtype: object"
329,330,Jul,2,20:43:36,calvisitor-10-105-163-202,locationd,82,,Location icon should now be in state 'Active',"412    E45
Name: EventId, dtype: object","412    Location icon should now be in state <*>
Name: EventTemplate, dtype: object"
330,331,Jul,2,20:50:47,calvisitor-10-105-163-202,ksfetch,32776,,2017-07-02 20:50:47.457 ksfetch[32776/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1926 bytes from stdin.,"139    E365
Name: EventId, dtype: object","139    <*> <*> <*> [lvl=2] KSHelperReceiveAllData() K...
Name: EventTemplate, dtype: object"
331,332,Jul,2,21:17:07,calvisitor-10-105-163-202,com.apple.WebKit.WebContent,32778,,[21:17:07.529] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,"84    E414
Name: EventId, dtype: object","84    <*> FigAgglomeratorSetObjectForKey signalled e...
Name: EventTemplate, dtype: object"
332,333,Jul,2,21:43:56,calvisitor-10-105-163-202,locationd,82,,Location icon should now be in state 'Inactive',"412    E45
Name: EventId, dtype: object","412    Location icon should now be in state <*>
Name: EventTemplate, dtype: object"
333,334,Jul,2,21:44:16,calvisitor-10-105-163-202,Safari,9852,,tcp_connection_tls_session_error_callback_imp 2103 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,"426    E366
Name: EventId, dtype: object","426    tcp_connection_tls_session_error_callback_imp ...
Name: EventTemplate, dtype: object"
334,335,Jul,2,21:46:49,calvisitor-10-105-163-202,syslogd,44,,ASL Sender Statistics,"16    E179
Name: EventId, dtype: object","16    <*> <*> <*>
Name: EventTemplate, dtype: object"
335,336,Jul,2,21:48:53,calvisitor-10-105-163-202,sharingd,30299,,21:48:53.041 : BTLE scanner Powered Off,"183    E3
Name: EventId, dtype: object","183    <*> : <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
336,337,Jul,2,22:09:17,calvisitor-10-105-163-202,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,"179    E269
Name: EventId, dtype: object","179    send_datagram_available_ping: pid 445 failed t...
Name: EventTemplate, dtype: object"
337,338,Jul,2,22:24:03,authorMacBook-Pro,com.apple.geod,30311,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13512cf70 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}","194    E437
Name: EventId, dtype: object","194    PBRequester failed with Error Error Domain=NSU...
Name: EventTemplate, dtype: object"
338,339,Jul,2,22:24:03,authorMacBook-Pro,kernel,0,,ARPT: 669592.164786: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,"238    E19
Name: EventId, dtype: object","238    ARPT: <*> AQM agg params 0xfc0 maxlen hi/lo 0x...
Name: EventTemplate, dtype: object"
339,340,Jul,2,22:24:04,authorMacBook-Pro,corecaptured,32877,,Received Capture Event,"320    E180
Name: EventId, dtype: object","320    <*> <*>
Name: EventTemplate, dtype: object"
340,341,Jul,2,22:24:14,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Evaluating,"233    E177
Name: EventId, dtype: object","233    Captive: CNPluginHandler en0: <*>
Name: EventTemplate, dtype: object"
341,342,Jul,2,22:24:15,authorMacBook-Pro,kernel,0,,Sandbox: QQ(10018) deny(1) mach-lookup com.apple.networking.captivenetworksupport,"51    E20
Name: EventId, dtype: object","51    Sandbox: QQ(10018) deny(1) mach-lookup com.app...
Name: EventTemplate, dtype: object"
342,343,Jul,2,22:24:18,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,32885,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,"211    E89
Name: EventId, dtype: object","211    dnssd_clientstub ConnectToServer: connect()-> ...
Name: EventTemplate, dtype: object"
343,344,Jul,2,22:24:25,authorMacBook-Pro,kernel,0,,Sandbox: com.apple.Addres(32885) deny(1) network-outbound /private/var/run/mDNSResponder,"440    E274
Name: EventId, dtype: object","440    Sandbox: <*> deny(1) network-outbound /private...
Name: EventTemplate, dtype: object"
344,345,Jul,2,22:24:43,authorMacBook-Pro,corecaptured,32877,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,"300    E112
Name: EventId, dtype: object","300    CCFile::captureLogRun() Exiting CCFile::captur...
Name: EventTemplate, dtype: object"
345,346,Jul,2,22:32:34,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[22:32:34.846] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,"311    E275
Name: EventId, dtype: object","311    <*> <<<< Boss >>>> figPlaybackBossPrerollCompl...
Name: EventTemplate, dtype: object"
346,347,Jul,2,22:44:55,authorMacBook-Pro,locationd,82,,Location icon should now be in state 'Active',"129    E121
Name: EventId, dtype: object","129    Location icon should now be in state <*>
Name: EventTemplate, dtype: object"
347,348,Jul,2,23:21:43,authorMacBook-Pro,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,"239    E367
Name: EventId, dtype: object","239    IOThunderboltSwitch<0>(0x0)::listenerCallback ...
Name: EventTemplate, dtype: object"
348,349,Jul,2,23:22:08,authorMacBook-Pro,kernel,0,,ARPT: 671682.028482: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,"374    E276
Name: EventId, dtype: object","374    ARPT: <*> wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b...
Name: EventTemplate, dtype: object"
349,350,Jul,2,23:22:10,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,"54    E113
Name: EventId, dtype: object","54    <*> - <*> = <*>
Name: EventTemplate, dtype: object"
