,LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
473,474,Jun,29,10:48:12,combo,ftpd,15556.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:12 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
474,475,Jun,29,10:48:12,combo,ftpd,15557.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:12 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
475,476,Jun,29,10:48:13,combo,ftpd,15558.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:13 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
476,477,Jun,29,10:48:15,combo,ftpd,15559.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:15 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
477,478,Jun,29,10:48:17,combo,ftpd,15560.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:17 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
478,479,Jun,29,10:48:17,combo,ftpd,15561.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:17 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
479,480,Jun,29,10:48:18,combo,ftpd,15562.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:18 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
480,481,Jun,29,10:48:20,combo,ftpd,15563.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:20 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
481,482,Jun,29,10:48:21,combo,ftpd,15564.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:21 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
482,483,Jun,29,12:11:53,combo,sshd(pam_unix),15692.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,"7    E19
Name: EventId, dtype: object","7    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
483,484,Jun,29,12:11:55,combo,sshd(pam_unix),15694.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,"7    E19
Name: EventId, dtype: object","7    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
484,485,Jun,29,12:11:57,combo,sshd(pam_unix),15696.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,"7    E19
Name: EventId, dtype: object","7    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
485,486,Jun,29,12:11:59,combo,sshd(pam_unix),15698.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,"7    E19
Name: EventId, dtype: object","7    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
486,487,Jun,29,12:11:59,combo,sshd(pam_unix),15700.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,"7    E19
Name: EventId, dtype: object","7    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
487,488,Jun,29,12:12:01,combo,sshd(pam_unix),15702.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,"7    E19
Name: EventId, dtype: object","7    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
488,489,Jun,29,12:12:02,combo,sshd(pam_unix),15704.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,"7    E19
Name: EventId, dtype: object","7    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
489,490,Jun,29,12:12:03,combo,sshd(pam_unix),15706.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,"7    E19
Name: EventId, dtype: object","7    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
490,491,Jun,29,12:12:03,combo,sshd(pam_unix),15708.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,"7    E19
Name: EventId, dtype: object","7    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
491,492,Jun,29,12:12:05,combo,sshd(pam_unix),15710.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,"7    E19
Name: EventId, dtype: object","7    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
492,493,Jun,29,12:12:05,combo,sshd(pam_unix),15712.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,"7    E19
Name: EventId, dtype: object","7    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
493,494,Jun,29,12:12:06,combo,sshd(pam_unix),15714.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,"7    E19
Name: EventId, dtype: object","7    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
494,495,Jun,29,12:12:10,combo,sshd(pam_unix),15716.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,"7    E19
Name: EventId, dtype: object","7    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
495,496,Jun,29,14:44:35,combo,ftpd,15917.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
496,497,Jun,29,14:44:35,combo,ftpd,15922.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
497,498,Jun,29,14:44:35,combo,ftpd,15918.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
498,499,Jun,29,14:44:35,combo,ftpd,15919.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
499,500,Jun,29,14:44:35,combo,ftpd,15923.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
500,501,Jun,29,14:44:35,combo,ftpd,15920.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
501,502,Jun,29,14:44:35,combo,ftpd,15921.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
502,503,Jun,30,04:03:41,combo,su(pam_unix),17407.0,session opened for user cyrus by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
503,504,Jun,30,04:03:42,combo,su(pam_unix),17407.0,session closed for user cyrus,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
504,505,Jun,30,04:03:43,combo,logrotate,,ALERT exited abnormally with [1],"20    E5
Name: EventId, dtype: object","20    <*>
Name: EventTemplate, dtype: object"
505,506,Jun,30,04:09:30,combo,su(pam_unix),17778.0,session opened for user news by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
506,507,Jun,30,04:09:31,combo,su(pam_unix),17778.0,session closed for user news,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
507,508,Jun,30,12:48:38,combo,sshd(pam_unix),18559.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
508,509,Jun,30,12:48:38,combo,sshd(pam_unix),18559.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
509,510,Jun,30,12:48:41,combo,sshd(pam_unix),18557.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
510,511,Jun,30,12:48:41,combo,sshd(pam_unix),18557.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
511,512,Jun,30,12:48:41,combo,sshd(pam_unix),18550.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
512,513,Jun,30,12:48:41,combo,sshd(pam_unix),18550.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
513,514,Jun,30,12:48:41,combo,sshd(pam_unix),18547.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
514,515,Jun,30,12:48:41,combo,sshd(pam_unix),18547.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
515,516,Jun,30,12:48:41,combo,sshd(pam_unix),18549.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
516,517,Jun,30,12:48:41,combo,sshd(pam_unix),18549.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
517,518,Jun,30,12:48:41,combo,sshd(pam_unix),18545.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
518,519,Jun,30,12:48:41,combo,sshd(pam_unix),18545.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
519,520,Jun,30,12:48:41,combo,sshd(pam_unix),18548.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
520,521,Jun,30,12:48:41,combo,sshd(pam_unix),18548.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
521,522,Jun,30,12:48:41,combo,sshd(pam_unix),18546.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
522,523,Jun,30,12:48:41,combo,sshd(pam_unix),18546.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
523,524,Jun,30,19:03:00,combo,sshd(pam_unix),19088.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
524,525,Jun,30,19:03:00,combo,sshd(pam_unix),19094.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
525,526,Jun,30,19:03:00,combo,sshd(pam_unix),19087.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
526,527,Jun,30,19:03:01,combo,sshd(pam_unix),19093.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
527,528,Jun,30,19:03:01,combo,sshd(pam_unix),19085.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
528,529,Jun,30,19:03:03,combo,sshd(pam_unix),19091.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
529,530,Jun,30,19:03:04,combo,sshd(pam_unix),19099.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
530,531,Jun,30,19:03:04,combo,sshd(pam_unix),19101.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
531,532,Jun,30,19:03:05,combo,sshd(pam_unix),19103.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
532,533,Jun,30,19:03:07,combo,sshd(pam_unix),19097.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
533,534,Jun,30,20:16:17,combo,sshd(pam_unix),19202.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
534,535,Jun,30,20:16:17,combo,sshd(pam_unix),19203.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
535,536,Jun,30,20:16:26,combo,sshd(pam_unix),19209.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
536,537,Jun,30,20:16:26,combo,sshd(pam_unix),19208.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
537,538,Jun,30,20:16:30,combo,sshd(pam_unix),19222.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
538,539,Jun,30,20:53:04,combo,klogind,19272.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,"11    E20
Name: EventId, dtype: object","11    Authentication failed from 163.27.187.39 (163....
Name: EventTemplate, dtype: object"
539,540,Jun,30,20:53:04,combo,klogind,19272.0,Kerberos authentication failed,"40    E13
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
540,541,Jun,30,20:53:04,combo,klogind,19287.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,"11    E20
Name: EventId, dtype: object","11    Authentication failed from 163.27.187.39 (163....
Name: EventTemplate, dtype: object"
541,542,Jun,30,20:53:04,combo,klogind,19287.0,Kerberos authentication failed,"40    E13
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
542,543,Jun,30,20:53:04,combo,klogind,19286.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,"11    E20
Name: EventId, dtype: object","11    Authentication failed from 163.27.187.39 (163....
Name: EventTemplate, dtype: object"
543,544,Jun,30,20:53:04,combo,klogind,19286.0,Kerberos authentication failed,"40    E13
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
544,545,Jun,30,20:53:04,combo,klogind,19271.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,"11    E20
Name: EventId, dtype: object","11    Authentication failed from 163.27.187.39 (163....
Name: EventTemplate, dtype: object"
545,546,Jun,30,20:53:04,combo,klogind,19271.0,Kerberos authentication failed,"40    E13
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
546,547,Jun,30,20:53:04,combo,klogind,19270.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,"11    E20
Name: EventId, dtype: object","11    Authentication failed from 163.27.187.39 (163....
Name: EventTemplate, dtype: object"
547,548,Jun,30,20:53:04,combo,klogind,19270.0,Kerberos authentication failed,"40    E13
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
548,549,Jun,30,20:53:04,combo,klogind,19269.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,"11    E20
Name: EventId, dtype: object","11    Authentication failed from 163.27.187.39 (163....
Name: EventTemplate, dtype: object"
549,550,Jun,30,20:53:04,combo,klogind,19269.0,Kerberos authentication failed,"40    E13
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
550,551,Jun,30,20:53:04,combo,klogind,19268.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,"11    E20
Name: EventId, dtype: object","11    Authentication failed from 163.27.187.39 (163....
Name: EventTemplate, dtype: object"
551,552,Jun,30,20:53:04,combo,klogind,19288.0,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,"11    E20
Name: EventId, dtype: object","11    Authentication failed from 163.27.187.39 (163....
Name: EventTemplate, dtype: object"
