,LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate
450,451,2015-07-29,"19:36:02,861",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:51104,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
451,452,2015-07-29,"19:36:06,119",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
452,453,2015-07-29,"19:36:09,456",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
453,454,2015-07-29,"19:36:09,645",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
454,455,2015-07-29,"19:36:16,136",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
455,456,2015-07-29,"19:36:16,221",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
456,457,2015-07-29,"19:36:16,331",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
457,458,2015-07-29,"19:36:16,334",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
458,459,2015-07-29,"19:36:19,480",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
459,460,2015-07-29,"19:36:22,816",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
460,461,2015-07-29,"19:36:22,901",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
461,462,2015-07-29,"19:36:22,902",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
462,463,2015-07-29,"19:36:26,155",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
463,464,2015-07-29,"19:36:26,156",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
464,465,2015-07-29,"19:36:26,157",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
465,466,2015-07-29,"19:36:26,349",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33165,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
466,467,2015-07-29,"19:36:29,686",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
467,468,2015-07-29,"19:36:32,920",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
468,469,2015-07-29,"19:36:33,030",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
469,470,2015-07-29,"19:36:36,365",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33198,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
470,471,2015-07-29,"19:36:36,370",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
471,472,2015-07-29,"19:36:39,516",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
472,473,2015-07-29,"19:36:39,597",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
473,474,2015-07-29,"19:36:42,859",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
474,475,2015-07-29,"19:36:42,939",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
475,476,2015-07-29,"19:36:43,049",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33225,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
476,477,2015-07-29,"19:36:43,054",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
477,478,2015-07-29,"19:36:49,620",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,"13    E2.0
Name: EventId, dtype: object","13    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
478,479,2015-07-29,"19:36:49,623",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
479,480,2015-07-29,"19:36:49,730",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33250,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
480,481,2015-07-29,"19:36:49,735",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33255,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
481,482,2015-07-29,"19:36:52,879",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
482,483,2015-07-29,"19:36:53,074",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33266,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
483,484,2015-07-29,"19:36:56,220",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
484,485,2015-07-29,"19:36:56,302",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:51296,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
485,486,2015-07-29,"19:36:56,303",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
486,487,2015-07-29,"19:36:59,746",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33282,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
487,488,2015-07-29,"19:37:02,901",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
488,489,2015-07-29,"19:37:09,774",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =","22    E4.0
Name: EventId, dtype: object","22    Connection broken for id <*> my id = <*> error =
Name: EventTemplate, dtype: object"
489,490,2015-07-29,"19:37:12,919",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,"35    E3.0
Name: EventId, dtype: object","35    Interrupted while waiting for message on queue
Name: EventTemplate, dtype: object"
490,491,2015-07-29,"19:37:12,920",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49518,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
491,492,2015-07-29,"19:37:13,114",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
492,493,2015-07-29,"19:37:19,676",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
493,494,2015-07-29,"19:37:19,683",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:51380,"29    E1.0
Name: EventId, dtype: object","29    Received connection request <*>
Name: EventTemplate, dtype: object"
494,495,2015-07-29,"19:52:04,792",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.18:42772 which had sessionid 0x14ed93111f20005,"2    E6.0
Name: EventId, dtype: object","2    Closed socket connection for client <*> which ...
Name: EventTemplate, dtype: object"
495,496,2015-07-29,"19:52:05,118",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,"28    E7.0
Name: EventId, dtype: object","28    caught end of stream exception
Name: EventTemplate, dtype: object"
496,497,2015-07-29,"19:52:09,519",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:45542 which had sessionid 0x14ed93111f20002,"2    E6.0
Name: EventId, dtype: object","2    Closed socket connection for client <*> which ...
Name: EventTemplate, dtype: object"
497,498,2015-07-29,"19:54:13,615",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,832,Client attempting to renew session 0x24ed93119420016 at /10.10.34.13:37115,"17    E8.0
Name: EventId, dtype: object","17    Client attempting to <*> <*> <*> at <*>
Name: EventTemplate, dtype: object"
498,499,2015-07-29,"19:54:45,337",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:37106 which had sessionid 0x14ed93111f20010,"2    E6.0
Name: EventId, dtype: object","2    Closed socket connection for client <*> which ...
Name: EventTemplate, dtype: object"
499,500,2015-07-29,"21:01:41,504",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.19:33425,"17    E8.0
Name: EventId, dtype: object","17    Client attempting to <*> <*> <*> at <*>
Name: EventTemplate, dtype: object"
500,501,2015-07-29,"21:34:45,452",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f20027 with negotiated timeout 10000 for client /10.10.34.13:37177,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
501,502,2015-07-29,"21:34:48,285",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f2002b with negotiated timeout 10000 for client /10.10.34.22:47073,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
502,503,2015-07-29,"21:39:24,986",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:37196,"0    E9.0
Name: EventId, dtype: object","0    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
503,504,2015-07-29,"21:39:28,234",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.26:56952,"0    E9.0
Name: EventId, dtype: object","0    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
504,505,2015-07-29,"23:44:21,576",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:49557 which had sessionid 0x14ed93111f20048,"2    E6.0
Name: EventId, dtype: object","2    Closed socket connection for client <*> which ...
Name: EventTemplate, dtype: object"
505,506,2015-07-29,"23:44:28,903",ERROR,CommitProcessor,1:NIOServerCnxn,180,Unexpected Exception:,"15    E5.0
Name: EventId, dtype: object","15    <*> <*>
Name: EventTemplate, dtype: object"
506,507,2015-07-29,"23:52:08,962",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f2005b with negotiated timeout 10000 for client /10.10.34.28:52117,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
507,508,2015-07-29,"23:52:09,163",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.30:38562,"0    E9.0
Name: EventId, dtype: object","0    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
508,509,2015-07-29,"23:52:09,783",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.36:32876,"0    E9.0
Name: EventId, dtype: object","0    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
509,510,2015-07-29,"23:52:09,785",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f2005f with negotiated timeout 10000 for client /10.10.34.36:32876,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
510,511,2015-07-30,"13:47:25,927",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:45997,"0    E9.0
Name: EventId, dtype: object","0    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
511,512,2015-07-30,"14:42:40,474",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:49346,"0    E9.0
Name: EventId, dtype: object","0    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
512,513,2015-07-30,"14:47:15,835",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f20079 with negotiated timeout 20000 for client /10.10.34.11:49800,"24    E10.0
Name: EventId, dtype: object","24    Established session <*> with negotiated timeou...
Name: EventTemplate, dtype: object"
