,LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate
418,419,03-17,16:13:55.940,1702,2639,I,DisplayManagerService,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,"36    E78
Name: EventId, dtype: object","36    stopWifiDisplayScanLocked record.mWifiDisplayS...
Name: EventTemplate, dtype: object"
419,420,03-17,16:13:55.940,1702,2639,I,DisplayManagerService,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
420,421,03-17,16:13:55.941,30852,30852,V,AudioManager,getMode...,"45    E118
Name: EventId, dtype: object","45    <*>
Name: EventTemplate, dtype: object"
421,422,03-17,16:13:55.944,30852,30852,V,AudioManager,setSpeakerphoneOn  on: true,"44    E120
Name: EventId, dtype: object","44    setSpeakerphoneOn  on: true
Name: EventTemplate, dtype: object"
422,423,03-17,16:13:55.948,30852,30852,I,AudioManager,setSpeakerphoneOn on:true,"178    E106
Name: EventId, dtype: object","178    <*> <*>
Name: EventTemplate, dtype: object"
423,424,03-17,16:13:56.080,1702,17621,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
424,425,03-17,16:13:56.177,1702,2644,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
425,426,03-17,16:13:56.261,1702,1737,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"190    E56
Name: EventId, dtype: object","190    <*> caller <*> does not hold REAL_GET_TASKS; l...
Name: EventTemplate, dtype: object"
426,427,03-17,16:13:58.485,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
427,428,03-17,16:13:58.485,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"166    E67
Name: EventId, dtype: object","166    <*> <*>
Name: EventTemplate, dtype: object"
428,429,03-17,16:13:58.485,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","23    E68
Name: EventId, dtype: object","23    Animating brightness: target=38, rate=200
Name: EventTemplate, dtype: object"
429,430,03-17,16:13:58.796,1702,8303,D,PowerManagerService,"release:lock=219829192, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0","121    E14
Name: EventId, dtype: object","121    <*> flg=0x0, tag=""AudioMix"", name=audioserver""...
Name: EventTemplate, dtype: object"
430,431,03-17,16:13:58.797,1702,8303,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","40    E28
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
431,432,03-17,16:13:58.797,1702,8303,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","184    E102
Name: EventId, dtype: object","184    <*> suspend blocker ""PowerManagerService.WakeL...
Name: EventTemplate, dtype: object"
432,433,03-17,16:14:00.001,1702,2096,I,AlarmManager,"sending alarm Alarm{aa90550 type 3 when 509142332 PendingIntent{1749923: PendingIntentRecord{9600e20 android broadcastIntent}}},repeatInterval = 0,listenerTag =time_tick","67    E176
Name: EventId, dtype: object","67    sending alarm <*> type 3 when <*> PendingInten...
Name: EventTemplate, dtype: object"
433,434,03-17,16:14:00.002,1702,2096,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","40    E28
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
434,435,03-17,16:14:00.002,1702,2096,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","184    E102
Name: EventId, dtype: object","184    <*> suspend blocker ""PowerManagerService.WakeL...
Name: EventTemplate, dtype: object"
435,436,03-17,16:14:00.003,1702,1702,V,AlarmManager,Received TIME_TICK alarm; rescheduling,"57    E121
Name: EventId, dtype: object","57    Received TIME_TICK alarm; rescheduling
Name: EventTemplate, dtype: object"
436,437,03-17,16:14:00.004,1702,1702,I,AlarmManager,scheduleTimeTickEvent triggerAtTime = 509202333,"46    E79
Name: EventId, dtype: object","46    scheduleTimeTickEvent triggerAtTime = <*>
Name: EventTemplate, dtype: object"
437,438,03-17,16:14:00.022,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","56    E169
Name: EventId, dtype: object","56    updateClipping isOverlap:false, getTopPadding=...
Name: EventTemplate, dtype: object"
438,439,03-17,16:14:00.022,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"142    E97
Name: EventId, dtype: object","142    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
439,440,03-17,16:14:00.039,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","56    E169
Name: EventId, dtype: object","56    updateClipping isOverlap:false, getTopPadding=...
Name: EventTemplate, dtype: object"
440,441,03-17,16:14:00.039,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"142    E97
Name: EventId, dtype: object","142    updateDimmedActivatedHideSensitive overlap:false
Name: EventTemplate, dtype: object"
441,442,03-17,16:14:00.049,2227,2227,D,KeyguardUpdateMonitor,received broadcast android.intent.action.TIME_TICK,"8    E122
Name: EventId, dtype: object","8    received broadcast android.intent.action.TIME_...
Name: EventTemplate, dtype: object"
442,443,03-17,16:14:00.050,2227,2227,D,KeyguardUpdateMonitor,handleTimeUpdate,"96    E123
Name: EventId, dtype: object","96    <*>
Name: EventTemplate, dtype: object"
443,444,03-17,16:14:00.349,1702,1702,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","40    E28
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
444,445,03-17,16:14:00.349,1702,1702,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","184    E102
Name: EventId, dtype: object","184    <*> suspend blocker ""PowerManagerService.WakeL...
Name: EventTemplate, dtype: object"
445,446,03-17,16:14:01.800,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261866434, event=2, flags=0x0, uid=1000","163    E162
Name: EventId, dtype: object","163    userActivityNoUpdateLocked: <*> <*> flags=0x0,...
Name: EventTemplate, dtype: object"
446,447,03-17,16:14:01.801,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","40    E28
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
447,448,03-17,16:14:01.964,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
448,449,03-17,16:14:01.964,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
449,450,03-17,16:14:01.978,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
450,451,03-17,16:14:01.978,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
451,452,03-17,16:14:02.045,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
452,453,03-17,16:14:02.045,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
453,454,03-17,16:14:02.056,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
454,455,03-17,16:14:02.057,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
455,456,03-17,16:14:02.066,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
456,457,03-17,16:14:02.066,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
457,458,03-17,16:14:02.080,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
458,459,03-17,16:14:02.080,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
459,460,03-17,16:14:02.090,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
460,461,03-17,16:14:02.090,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
461,462,03-17,16:14:02.107,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
462,463,03-17,16:14:02.107,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
463,464,03-17,16:14:02.121,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
464,465,03-17,16:14:02.122,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
465,466,03-17,16:14:02.136,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
466,467,03-17,16:14:02.136,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
467,468,03-17,16:14:02.147,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
468,469,03-17,16:14:02.148,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
469,470,03-17,16:14:02.155,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
470,471,03-17,16:14:02.156,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
471,472,03-17,16:14:02.164,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
472,473,03-17,16:14:02.164,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
473,474,03-17,16:14:02.181,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
474,475,03-17,16:14:02.182,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
475,476,03-17,16:14:02.195,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
476,477,03-17,16:14:02.195,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
477,478,03-17,16:14:02.213,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
478,479,03-17,16:14:02.214,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
479,480,03-17,16:14:02.602,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261867236, event=2, flags=0x0, uid=1000","163    E162
Name: EventId, dtype: object","163    userActivityNoUpdateLocked: <*> <*> flags=0x0,...
Name: EventTemplate, dtype: object"
480,481,03-17,16:14:02.603,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","40    E28
Name: EventId, dtype: object","40    <*>
Name: EventTemplate, dtype: object"
481,482,03-17,16:14:02.765,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
482,483,03-17,16:14:02.765,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","52    E21
Name: EventId, dtype: object","52    setSystemUiVisibility vis=0 mask=1 <*> <*> dif...
Name: EventTemplate, dtype: object"
483,484,03-17,16:14:02.781,2227,2227,V,PhoneStatusBar,setLightsOn(true),"16    E115
Name: EventId, dtype: object","16    setLightsOn(true)
Name: EventTemplate, dtype: object"
