,LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate
681,682,Dec,10,09:16:19,LabSZ,24583,Failed password for root from 187.141.143.180 port 54980 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
682,683,Dec,10,09:16:19,LabSZ,24583,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
683,684,Dec,10,09:16:22,LabSZ,24585,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
684,685,Dec,10,09:16:22,LabSZ,24585,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
685,686,Dec,10,09:16:24,LabSZ,24585,Failed password for root from 187.141.143.180 port 56377 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
686,687,Dec,10,09:16:24,LabSZ,24585,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
687,688,Dec,10,09:16:27,LabSZ,24587,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
688,689,Dec,10,09:16:27,LabSZ,24587,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
689,690,Dec,10,09:16:29,LabSZ,24587,Failed password for root from 187.141.143.180 port 57704 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
690,691,Dec,10,09:16:30,LabSZ,24587,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
691,692,Dec,10,09:16:33,LabSZ,24589,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
692,693,Dec,10,09:16:33,LabSZ,24589,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
693,694,Dec,10,09:16:35,LabSZ,24589,Failed password for root from 187.141.143.180 port 59080 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
694,695,Dec,10,09:16:35,LabSZ,24589,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
695,696,Dec,10,09:16:38,LabSZ,24591,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
696,697,Dec,10,09:16:38,LabSZ,24591,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
697,698,Dec,10,09:16:40,LabSZ,24591,Failed password for root from 187.141.143.180 port 60433 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
698,699,Dec,10,09:16:40,LabSZ,24591,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
699,700,Dec,10,09:16:43,LabSZ,24593,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
700,701,Dec,10,09:16:43,LabSZ,24593,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
701,702,Dec,10,09:16:45,LabSZ,24593,Failed password for root from 187.141.143.180 port 33456 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
702,703,Dec,10,09:16:45,LabSZ,24593,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
703,704,Dec,10,09:16:48,LabSZ,24595,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
704,705,Dec,10,09:16:48,LabSZ,24595,Invalid user eoor from 187.141.143.180,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
705,706,Dec,10,09:16:48,LabSZ,24595,input_userauth_request: invalid user eoor [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
706,707,Dec,10,09:16:48,LabSZ,24595,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
707,708,Dec,10,09:16:48,LabSZ,24595,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
708,709,Dec,10,09:16:50,LabSZ,24595,Failed password for invalid user eoor from 187.141.143.180 port 45825 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
709,710,Dec,10,09:16:50,LabSZ,24595,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
710,711,Dec,10,09:16:53,LabSZ,24597,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
711,712,Dec,10,09:16:53,LabSZ,24597,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
712,713,Dec,10,09:16:55,LabSZ,24597,Failed password for root from 187.141.143.180 port 46973 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
713,714,Dec,10,09:16:56,LabSZ,24597,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
714,715,Dec,10,09:16:59,LabSZ,24599,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
715,716,Dec,10,09:16:59,LabSZ,24599,Invalid user butter from 187.141.143.180,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
716,717,Dec,10,09:16:59,LabSZ,24599,input_userauth_request: invalid user butter [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
717,718,Dec,10,09:16:59,LabSZ,24599,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
718,719,Dec,10,09:16:59,LabSZ,24599,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
719,720,Dec,10,09:17:00,LabSZ,24599,Failed password for invalid user butter from 187.141.143.180 port 48369 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
720,721,Dec,10,09:17:01,LabSZ,24599,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
721,722,Dec,10,09:17:05,LabSZ,24604,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
722,723,Dec,10,09:17:05,LabSZ,24604,Invalid user redhat from 187.141.143.180,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
723,724,Dec,10,09:17:05,LabSZ,24604,input_userauth_request: invalid user redhat [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
724,725,Dec,10,09:17:05,LabSZ,24604,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
725,726,Dec,10,09:17:05,LabSZ,24604,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
726,727,Dec,10,09:17:07,LabSZ,24604,Failed password for invalid user redhat from 187.141.143.180 port 49479 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
727,728,Dec,10,09:17:08,LabSZ,24604,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
728,729,Dec,10,09:17:11,LabSZ,24606,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
729,730,Dec,10,09:17:11,LabSZ,24606,Invalid user oracle from 187.141.143.180,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
730,731,Dec,10,09:17:11,LabSZ,24606,input_userauth_request: invalid user oracle [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
731,732,Dec,10,09:17:11,LabSZ,24606,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
732,733,Dec,10,09:17:11,LabSZ,24606,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
733,734,Dec,10,09:17:12,LabSZ,24606,Failed password for invalid user oracle from 187.141.143.180 port 51169 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
734,735,Dec,10,09:17:13,LabSZ,24606,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
735,736,Dec,10,09:17:15,LabSZ,24608,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
736,737,Dec,10,09:17:15,LabSZ,24608,Invalid user oracle from 187.141.143.180,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
737,738,Dec,10,09:17:15,LabSZ,24608,input_userauth_request: invalid user oracle [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
738,739,Dec,10,09:17:15,LabSZ,24608,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
739,740,Dec,10,09:17:15,LabSZ,24608,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
740,741,Dec,10,09:17:18,LabSZ,24608,Failed password for invalid user oracle from 187.141.143.180 port 52276 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
741,742,Dec,10,09:17:18,LabSZ,24608,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
742,743,Dec,10,09:17:21,LabSZ,24610,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
743,744,Dec,10,09:17:21,LabSZ,24610,Invalid user oracle from 187.141.143.180,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
744,745,Dec,10,09:17:21,LabSZ,24610,input_userauth_request: invalid user oracle [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
745,746,Dec,10,09:17:21,LabSZ,24610,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
746,747,Dec,10,09:17:21,LabSZ,24610,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
747,748,Dec,10,09:17:23,LabSZ,24610,Failed password for invalid user oracle from 187.141.143.180 port 53550 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
748,749,Dec,10,09:17:23,LabSZ,24610,Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
749,750,Dec,10,09:17:26,LabSZ,24612,reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,"16    E14
Name: EventId, dtype: object","16    reverse mapping checking getaddrinfo for <*> <...
Name: EventTemplate, dtype: object"
750,751,Dec,10,09:17:26,LabSZ,24612,Invalid user postgres from 187.141.143.180,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
751,752,Dec,10,09:17:26,LabSZ,24612,input_userauth_request: invalid user postgres [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
752,753,Dec,10,09:17:26,LabSZ,24612,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
753,754,Dec,10,09:17:26,LabSZ,24612,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
