,LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
730,731,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_29_piece0 stored as bytes in memory (estimated size 5.7 KB, free 379.5 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
731,732,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 29 took 11 ms,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
732,733,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_29 stored as values in memory (estimated size 10.1 KB, free 374.2 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
733,734,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_26_0 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
734,735,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_26_4 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
735,736,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_26_3 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
736,737,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_26_2 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
737,738,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_26_1 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
738,739,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 38, boot = -119, init = 157, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
739,740,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 38, boot = -119, init = 157, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
740,741,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 39, boot = -126, init = 165, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
741,742,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -111, init = 151, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
742,743,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 41, boot = -110, init = 151, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
743,744,17/06/09,20:10:56,INFO,executor.Executor,Finished task 4.0 in stage 20.0 (TID 839). 2076 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
744,745,17/06/09,20:10:56,INFO,executor.Executor,Finished task 3.0 in stage 20.0 (TID 838). 2076 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
745,746,17/06/09,20:10:56,INFO,executor.Executor,Finished task 0.0 in stage 20.0 (TID 807). 2076 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
746,747,17/06/09,20:10:56,INFO,executor.Executor,Finished task 1.0 in stage 20.0 (TID 821). 2076 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
747,748,17/06/09,20:10:56,INFO,executor.Executor,Finished task 2.0 in stage 20.0 (TID 833). 2076 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
748,749,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 853,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
749,750,17/06/09,20:10:56,INFO,executor.Executor,Running task 0.0 in stage 21.0 (TID 853),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
750,751,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 867,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
751,752,17/06/09,20:10:56,INFO,executor.Executor,Running task 1.0 in stage 21.0 (TID 867),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
752,753,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 877,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
753,754,17/06/09,20:10:56,INFO,executor.Executor,Running task 2.0 in stage 21.0 (TID 877),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
754,755,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 878,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
755,756,17/06/09,20:10:56,INFO,executor.Executor,Running task 3.0 in stage 21.0 (TID 878),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
756,757,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 30,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
757,758,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 879,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
758,759,17/06/09,20:10:56,INFO,executor.Executor,Running task 4.0 in stage 21.0 (TID 879),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
759,760,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_30_piece0 stored as bytes in memory (estimated size 5.8 KB, free 380.0 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
760,761,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 30 took 8 ms,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
761,762,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_30 stored as values in memory (estimated size 9.7 KB, free 389.7 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
762,763,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_0 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
763,764,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_4 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
764,765,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_3 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
765,766,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_2 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
766,767,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_1 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
767,768,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 38, boot = -59, init = 96, finish = 1","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
768,769,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 39, boot = -59, init = 98, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
769,770,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 41, boot = -59, init = 100, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
770,771,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 41, boot = -59, init = 99, finish = 1","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
771,772,17/06/09,20:10:56,INFO,executor.Executor,Finished task 0.0 in stage 21.0 (TID 853). 2348 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
772,773,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 41, boot = -58, init = 98, finish = 1","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
773,774,17/06/09,20:10:56,INFO,executor.Executor,Finished task 1.0 in stage 21.0 (TID 867). 2333 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
774,775,17/06/09,20:10:56,INFO,executor.Executor,Finished task 3.0 in stage 21.0 (TID 878). 2333 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
775,776,17/06/09,20:10:56,INFO,executor.Executor,Finished task 4.0 in stage 21.0 (TID 879). 2333 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
776,777,17/06/09,20:10:56,INFO,executor.Executor,Finished task 2.0 in stage 21.0 (TID 877). 2333 bytes result sent to driver,"0    E15.0
Name: EventId, dtype: object","0    Finished task <*> in stage <*> (TID <*> <*> by...
Name: EventTemplate, dtype: object"
777,778,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 886,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
778,779,17/06/09,20:10:56,INFO,executor.Executor,Running task 0.0 in stage 22.0 (TID 886),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
779,780,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 900,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
780,781,17/06/09,20:10:56,INFO,executor.Executor,Running task 1.0 in stage 22.0 (TID 900),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
781,782,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 912,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
782,783,17/06/09,20:10:56,INFO,executor.Executor,Running task 2.0 in stage 22.0 (TID 912),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
783,784,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 918,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
784,785,17/06/09,20:10:56,INFO,executor.Executor,Running task 3.0 in stage 22.0 (TID 918),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
785,786,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 919,"1    E3.0
Name: EventId, dtype: object","1    <*> <*>
Name: EventTemplate, dtype: object"
786,787,17/06/09,20:10:56,INFO,executor.Executor,Running task 4.0 in stage 22.0 (TID 919),"9    E9.0
Name: EventId, dtype: object","9    Running task <*> in stage <*> (TID <*>
Name: EventTemplate, dtype: object"
787,788,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 31,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
788,789,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_31_piece0 stored as bytes in memory (estimated size 5.6 KB, free 395.3 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
789,790,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 31 took 8 ms,"10    E1.0
Name: EventId, dtype: object","10    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
790,791,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_31 stored as values in memory (estimated size 9.8 KB, free 405.1 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
791,792,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_30_0 not found, computing it","16    E11.0
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
792,793,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_30_4 not found, computing it","16    E11.0
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
793,794,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_30_3 not found, computing it","16    E11.0
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
794,795,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_30_2 not found, computing it","16    E11.0
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
795,796,17/06/09,20:10:56,INFO,spark.CacheManager,"Partition rdd_30_1 not found, computing it","16    E11.0
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
796,797,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_0 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
797,798,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_4 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
798,799,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_3 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
799,800,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_2 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
800,801,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_2_1 locally,"13    E16.0
Name: EventId, dtype: object","13    Found block <*> locally
Name: EventTemplate, dtype: object"
801,802,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 37, boot = -88, init = 125, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
802,803,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 39, boot = -86, init = 125, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
803,804,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block rdd_30_0 stored as bytes in memory (estimated size 324.0 B, free 405.4 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
804,805,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 39, boot = -86, init = 125, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
805,806,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 41, boot = -84, init = 125, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
806,807,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -85, init = 125, finish = 0","18    E14.0
Name: EventId, dtype: object","18    Times: total = <*> boot = <*> init = <*> finis...
Name: EventTemplate, dtype: object"
807,808,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block rdd_30_1 stored as bytes in memory (estimated size 165.0 B, free 405.6 KB)","3    E10.0
Name: EventId, dtype: object","3    Block <*> stored as <*> in memory (estimated s...
Name: EventTemplate, dtype: object"
